1,868,970,40.11257850000001,-88.22879260000002,89.86137024316187,-393.3850426,216.92745739999998,-89.35917893804748
9,868,970,40.11257850000001,-88.22879260000002,78.00756658933122,-164.51785510000002,-11.93973010000002,-38.20274100646204
9,850,970,40.11257850000001,-88.22879260000002,78.00756658933122,-162.93582385000002,-13.52176135000002,-38.20274100646204
9,784,970,40.11257850000001,-88.22879260000002,78.00756658933122,-157.13504260000002,-19.32254260000002,-38.20274100646204
9,630,970,40.11257850000001,-88.22879260000002,78.00756658933122,-143.59988635000002,-32.85769885000002,-38.20274100646204
9,598,970,40.11257850000001,-88.22879260000002,78.00756658933122,-140.78738635000002,-35.67019885000002,-38.20274100646204
9,673,970,40.11257850000001,-88.22879260000002,78.00756658933122,-147.37918322500002,-29.07840197500002,-38.20274100646204
9,842,970,40.11257850000001,-88.22879260000002,78.00756658933122,-162.23269885000002,-14.22488635000002,-38.20274100646204
16,842,970,44.528021658431044,-88.67801433023226,67.47501849657979,-125.67996745523226,-51.67606120523226,7.188349786956238
25,842,970,46.64929514830936,-89.29813300784838,59.35549140395628,-107.79910957034838,-70.79715644534838,30.06891618659141
16,842,970,45.244130069746944,-83.75613933023226,67.85907934945087,-120.75809245523226,-46.75418620523226,8.189990673335728
1,868,970,40.11257850000001,-88.22879260000002,89.86137024316187,-393.3850426,216.92745739999998,-89.35917893804748
9,868,970,40.11257850000001,-88.22879260000002,78.00756658933122,-164.51785510000002,-11.93973010000002,-38.20274100646204
9,850,970,40.11257850000001,-88.22879260000002,78.00756658933122,-162.93582385000002,-13.52176135000002,-38.20274100646204
9,784,970,40.11257850000001,-88.22879260000002,78.00756658933122,-157.13504260000002,-19.32254260000002,-38.20274100646204
9,630,970,40.11257850000001,-88.22879260000002,78.00756658933122,-143.59988635000002,-32.85769885000002,-38.20274100646204
9,598,970,40.11257850000001,-88.22879260000002,78.00756658933122,-140.78738635000002,-35.67019885000002,-38.20274100646204
9,673,970,40.11257850000001,-88.22879260000002,78.00756658933122,-147.37918322500002,-29.07840197500002,-38.20274100646204
9,842,970,40.11257850000001,-88.22879260000002,78.00756658933122,-162.23269885000002,-14.22488635000002,-38.20274100646204
16,842,970,44.528021658431044,-88.67801433023226,67.47501849657979,-125.67996745523226,-51.67606120523226,7.188349786956238
25,842,970,46.64929514830936,-89.29813300784838,59.35549140395628,-107.79910957034838,-70.79715644534838,30.06891618659141
16,842,970,45.244130069746944,-83.75613933023226,67.85907934945087,-120.75809245523226,-46.75418620523226,8.189990673335728
16,1063,970,45.244130069746944,-83.75613933023226,67.85907934945087,-130.47000651773226,-37.04227214273226,8.189990673335728
16,1106,970,45.244130069746944,-83.75613933023226,67.85907934945087,-132.35965495523226,-35.15262370523226,8.189990673335728
16,1107,970,45.244130069746944,-83.75613933023226,67.85907934945087,-132.40360026773226,-35.10867839273226,8.189990673335728
16,916,970,45.244130069746944,-83.75613933023226,67.85907934945087,-124.01004558023226,-43.50223308023226,8.189990673335728
16,598,970,45.244130069746944,-83.75613933023226,67.85907934945087,-110.03543620523226,-57.47684245523226,8.189990673335728
9,598,970,44.80994715576108,-66.27566819604647,79.26199352543986,-118.83426194604647,-13.717074446046468,-33.02611207335519
25,598,970,43.12050467079723,-96.30287641202723,56.719182376476056,-109.44252484952723,-83.16322797452723,25.665631401641974
36,598,970,42.78260760960836,-101.46400982057368,50.109399504649645,-108.03383403932368,-94.89418560182368,34.474078002048444
25,598,970,41.18224276727281,-100.54359906827723,55.25679459832526,-113.68324750577723,-87.40395063077723,23.286099112686173
25,598,970,41.38148965671584,-115.85780534878471,55.407611813386154,-128.99745378628472,-102.71815691128471,23.529420011269195
25,598,970,48.63703134248033,-112.07850847378471,60.82653548149099,-125.21815691128471,-98.93886003628471,32.589105782804126
25,598,970,47.82304384951638,-98.58318518355289,60.2253050983816,-111.72283362105289,-85.44353674605289,31.55364078961317
25,784,970,47.82304384951638,-98.58318518355289,60.2253050983816,-115.80974768355289,-81.35662268355289,31.55364078961317
25,998,970,47.82304384951638,-98.58318518355289,60.2253050983816,-120.51189612105289,-76.65447424605289,31.55364078961317
25,974,970,47.82304384951638,-98.58318518355289,60.2253050983816,-119.98455237105289,-77.18181799605289,31.55364078961317
25,801,970,47.82304384951638,-98.58318518355289,60.2253050983816,-116.18328283980289,-80.98308752730289,31.55364078961317
36,801,970,50.284564246273334,-105.42888868108192,56.61586457738767,-114.22893750920692,-96.62883985295692,42.983109580229524
49,801,970,51.60336957495258,-108.74274949322816,54.79342144971767,-113.14277390729066,-104.34272507916566,48.172336536529286
36,801,970,50.526443673316834,-106.62727079133865,56.824112430535365,-115.42731961946365,-97.82722196321365,43.26011425610321
25,801,970,48.29696683312059,-102.41828604380962,60.575550241189234,-120.01838370005962,-84.81818838755962,32.155936322533506
9,801,970,34.11570373529497,-80.07666733450371,76.33874376103358,-150.47705795950372,-9.676276709503725,-43.87470303872076
16,801,970,39.3244872947823,-77.57666882461983,64.63727183257171,-112.77686413711983,-42.376473512119844,0.20704357481628222
25,801,970,41.82703804735655,-76.50245081967789,55.74445443312203,-94.10254847592789,-58.90235316342789,24.074593852196145
36,801,970,43.04306554297534,-75.96534181720692,50.33692939378474,-84.76539064533192,-67.16529298908192,34.7667358027051
49,801,970,43.64222051324526,-75.69678731597143,47.37434520019971,-80.09681173003393,-71.29676290190893,39.66299327355816
49,750,970,43.64222051324526,-75.69678731597143,47.374345200199684,-79.81666036284643,-71.57691426909643,39.66299327355813
49,543,970,43.64222051324526,-75.69678731597143,47.374345200199684,-78.67957540190893,-72.71399923003393,39.66299327355813
49,709,956,43.64222051324526,-75.69678731597143,47.32223946901749,-79.59144063628393,-71.80213399565893,39.72216975903004
49,763,956,43.64222051324526,-75.69678731597143,47.32223946901749,-79.88807149565893,-71.50550313628393,39.72216975903004
49,681,970,43.64222051324526,-75.69678731597143,47.374345200199684,-79.43763204253393,-71.95594258940893,39.66299327355813
49,822,970,43.64222051324526,-75.69678731597143,47.374345200199684,-80.21216817534643,-71.18140645659643,39.66299327355813
49,823,970,43.64222051324526,-75.69678731597143,47.374345200199684,-80.21766133940893,-71.17591329253393,39.66299327355813
64,823,970,44.022586641635286,-76.36512238866764,45.90734656277104,-78.6255594003864,-74.1046853769489,42.075945532554584
49,823,970,43.64222051324526,-75.70228048003393,47.37434520019971,-80.22315450347143,-71.18140645659643,39.66299327355816
36,823,970,42.87421945134196,-74.37659666276652,50.189443559677414,-83.41834470964152,-65.33484861589152,34.57699227047185
25,823,970,41.30920701838056,-71.74720168448168,55.35291157848329,-89.83069777823168,-53.66370559073168,23.44111407484681
36,823,970,42.9225084686158,-75.89270994401652,50.231628973434226,-84.93445799089152,-66.85096189714152,34.631249051780614
49,823,970,43.71373154209476,-77.96546407378393,47.44126270691004,-82.48633809722143,-73.44459005034643,39.73906800787648
49,823,970,46.05625403374546,-82.08252762971193,49.63044607888176,-86.60340165314943,-77.56165360627443,42.23480480125997
49,823,970,44.27488506084035,-85.25757645783693,47.96618839772282,-89.77845048127443,-80.73670243439943,40.33626883171797
49,823,970,41.82678302795543,-88.42163895783693,45.67373901104065,-92.94251298127443,-83.90076493439943,37.733996233256406
49,823,970,38.666408232837455,-89.97071122346193,42.70482630279926,-94.49158524689943,-85.44983720002443,34.38672049881747
49,823,970,35.83360586714812,-91.02539872346192,40.0341164201748,-95.54627274689942,-86.50452470002443,31.398405916549635
9,823,970,40.11257850000001,-88.22879260000002,78.00756658933122,-160.56277697500002,-15.89480822500002,-38.20274100646204
16,823,970,39.639730765947576,-94.61551313813935,64.81166402697946,-130.78250532563936,-58.44852095063936,0.6154734255821808
25,823,970,39.40208560784393,-97.85281871970902,53.90421713408682,-115.93631481345902,-79.76932262595903,21.125306019144062
36,823,970,40.546870769952875,-102.78934260424386,48.151138874307236,-111.83109065111886,-93.74759455736886,31.970436117185287
36,823,970,41.42592809359044,-113.64383479174386,48.92221436745152,-122.68558283861886,-104.60208674486886,32.953004323394055
49,823,970,43.108604203828094,-116.43070024963627,46.8748390232947,-120.95157427307377,-111.90982622619877,39.09553790400787
49,823,970,39.57986817665264,-114.23343462463627,43.564074754535,-118.75430864807377,-109.71256060119877,35.35276943126047
49,823,970,39.91774281389701,-111.16303701681748,43.88166256936145,-115.68391104025498,-106.64216299337998,35.710393151882116
49,823,970,41.02094191987973,-108.38349600119248,44.91775149392794,-112.90437002462998,-103.86262197775498,36.87918253452159
49,823,970,43.4923855036123,-110.13032217306748,47.2341177756567,-114.65119619650498,-105.60944814962998,39.50361814382583
36,823,970,43.148777669629,-110.15595671517507,50.429241745084994,-119.19770476205007,-101.11420866830007,34.885575278803856
36,823,970,43.74716402503245,-121.29020959401721,50.95139702753221,-130.3319576408922,-112.24846154714221,35.558902552616956
36,823,970,45.62606019970829,-123.42864456924481,52.58679501012503,-132.4703926161198,-114.38689652236981,37.68003511156104
36,943,970,45.62606019970829,-123.42864456924481,52.58679501012503,-133.7887519911198,-113.06853714736981,37.68003511156104
36,1117,970,45.62606019970829,-123.42864456924481,52.58679501012503,-135.7003730848698,-111.15691605361981,37.68003511156104
36,1220,970,45.62606019970829,-123.42864456924481,52.58679501012503,-136.8319648817448,-110.02532425674481,37.68003511156104
